timestamp,type,gameId,summonerName,item,itemImg
0.02205,ITEM_PURCHASED,2677225,BLG Bin,Escudo de Doran,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1054_tank_t1_doransshield.png
0.02755,ITEM_PURCHASED,2677225,BLG Bin,Poção de Vida,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
0.030333333333333334,ITEM_PURCHASED,2677225,BLG Bin,Sentinela Invisível,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3340_class_t1_wardingtotem.png
0.04095,ITEM_PURCHASED,2677225,JDG 369,Anel de Doran,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1056_mage_t1_doransring.png
0.04205,ITEM_PURCHASED,2677225,JDG Kanavi,Broto de Esmagamusgo,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1103_jungle_t1_mosstomperseedling.png
0.04485,ITEM_PURCHASED,2677225,JDG Ruler,Abatedora,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1083_marksman_t1_cull.png
0.04703333333333334,ITEM_PURCHASED,2677225,JDG Kanavi,Poção de Vida,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
0.04703333333333334,ITEM_PURCHASED,2677225,JDG 369,Poção de Vida,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
0.0476,ITEM_PURCHASED,2677225,BLG Elk,Abatedora,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1083_marksman_t1_cull.png
0.0476,ITEM_PURCHASED,2677225,BLG Elk,Poção de Vida,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
0.04981666666666667,ITEM_PURCHASED,2677225,JDG 369,Poção de Vida,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
0.04981666666666667,ITEM_PURCHASED,2677225,JDG Kanavi,Sentinela Invisível,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3340_class_t1_wardingtotem.png
0.04981666666666667,ITEM_PURCHASED,2677225,BLG ON,Gume do Ladrão Arcano,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3850_mage_t1_spellthiefsedge.png
0.05148333333333333,ITEM_PURCHASED,2677225,JDG Ruler,Poção de Vida,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
0.05201666666666667,ITEM_PURCHASED,2677225,JDG 369,Sentinela Invisível,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3340_class_t1_wardingtotem.png
0.05425,ITEM_PURCHASED,2677225,JDG Ruler,Sentinela Invisível,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3340_class_t1_wardingtotem.png
0.05425,ITEM_PURCHASED,2677225,BLG ON,Poção de Vida,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
0.05701666666666667,ITEM_PURCHASED,2677225,BLG ON,Poção de Vida,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
0.0587,ITEM_PURCHASED,2677225,BLG Elk,Sentinela Invisível,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3340_class_t1_wardingtotem.png
0.0598,ITEM_PURCHASED,2677225,BLG ON,Sentinela Invisível,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3340_class_t1_wardingtotem.png
