currentGold,goldPerSecond,jungleMinionsKilled,level,minionsKilled,participantId,timeEnemySpentControlled,totalGold,xp,summonerName,timestamp,gameId,abilityHaste,abilityPower,armor,armorPen,armorPenPercent,attackDamage,attackSpeed,bonusArmorPenPercent,bonusMagicPenPercent,ccReduction,cooldownReduction,health,healthMax,healthRegen,lifesteal,magicPen,magicPenPercent,magicResist,movementSpeed,omnivamp,physicalVamp,power,powerMax,powerRegen,spellVamp,magicDamageDone,magicDamageDoneToChampions,magicDamageTaken,physicalDamageDone,physicalDamageDoneToChampions,physicalDamageTaken,totalDamageDone,totalDamageDoneToChampions,totalDamageTaken,trueDamageDone,trueDamageDoneToChampions,trueDamageTaken,positionX,positionY
143,0,0,14,217,8,289308,9117,12248,JDG knight,27.008583333333334,2677229,0,247,126,0,0,82,126,0,0,6,0,1833,1833,24,0,29,0,45,380,0,0,1656,1690,35,0,80048,9133,2373,17110,1234,6730,97451,10660,9572,292,292,467,13204,5871
207,0,12,14,279,9,45668,12286,11968,JDG Ruler,27.008583333333334,2677229,0,0,81,0,0,242,302,0,0,6,0,1978,1978,24,12,0,0,45,416,0,0,845,943,35,0,2914,950,1716,163289,13043,9190,169353,14104,11369,3150,110,462,8443,8551
1365,0,16,16,297,1,49695,12614,16414,BLG Bin,28.008883333333333,2677229,0,343,120,0,0,117,210,0,0,30,0,2208,2697,43,0,0,0,86,385,11,0,525,1029,35,0,129519,10852,3990,45832,1942,16588,232474,17632,21170,57123,4837,592,6806,12952
42,30,0,11,17,10,136531,6406,8522,JDG MISSING,28.008883333333333,2677229,0,89,77,0,0,69,129,0,0,6,0,1642,1642,22,0,0,0,91,427,0,0,1202,1202,113,0,9137,4100,2498,3654,1370,4453,14216,5470,7227,1425,0,275,11462,11248
612,0,140,14,5,2,378729,9096,11651,BLG XUN,28.008883333333333,2677229,0,114,137,0,0,114,125,0,0,0,0,2249,2952,28,0,0,0,86,427,0,0,427,894,139,0,127519,4935,4870,19805,369,20914,194486,6487,25898,47161,1183,113,10009,8401
1289,0,0,15,218,3,109013,11839,14290,BLG Yagao,28.008883333333333,2677229,0,0,130,0,8,360,149,0,0,33,0,2035,2035,27,0,0,0,122,467,0,0,1321,1951,33,0,14973,1782,7672,115424,11882,4511,131182,14422,12432,784,757,247,10118,8615
1168,0,20,15,287,4,134642,12288,14133,BLG Elk,28.008883333333333,2677229,0,0,94,0,0,306,257,0,0,0,0,2041,2041,20,5,0,0,47,452,0,0,609,923,39,0,4845,1022,1857,201463,11069,7812,209019,12310,9706,2710,218,36,9138,8654
655,30,0,11,44,5,24164,7045,8568,BLG ON,28.008883333333333,2677229,0,132,78,0,0,121,126,0,0,38,0,1687,2278,64,0,0,0,82,380,0,0,441,753,52,0,5178,2733,3823,4515,615,7755,24020,3349,11660,14326,0,81,10352,8660
413,0,4,15,219,6,741060,9003,14381,JDG 369,28.008883333333333,2677229,0,0,197,0,0,121,127,0,0,34,0,2065,3681,104,0,0,0,196,390,0,0,295,1209,31,0,37511,3329,8400,95389,4593,8362,144539,7987,21003,11638,63,4240,7845,13728
673,0,170,14,40,7,140002,10638,13018,JDG Kanavi,28.008883333333333,2677229,0,0,101,0,3,238,164,0,0,34,0,1762,2506,40,0,0,3,112,395,0,0,968,1085,31,0,17911,797,7290,121630,5813,14868,199023,7019,23482,59481,409,1323,9960,10116
448,0,0,14,223,8,290240,9428,12688,JDG knight,28.008883333333333,2677229,0,224,126,0,0,82,126,0,0,6,0,0,1833,24,0,29,0,45,380,0,0,1454,1690,35,0,83018,9300,3400,17421,1234,7619,100733,10827,11505,292,292,485,11424,8842
687,0,20,14,286,9,63863,12767,12761,JDG Ruler,28.008883333333333,2677229,0,0,81,0,0,242,247,0,0,6,0,1145,1978,24,12,0,0,45,416,0,0,595,943,35,0,3370,966,2600,181196,14626,10268,188046,15942,13582,3480,350,714,10363,10277
2355,0,16,17,309,1,78697,13610,17245,BLG Bin,29.009066666666666,2677229,0,339,126,0,0,126,213,0,0,30,0,2833,2833,555,0,0,0,89,385,11,0,751,1078,37,0,138433,14398,4278,47212,2363,17264,246644,22576,22144,60999,5814,601,10964,10230
292,30,0,12,17,10,144842,6657,9026,JDG MISSING,29.009066666666666,2677229,0,89,83,0,0,72,132,0,0,6,0,0,1736,23,0,0,0,92,375,0,0,946,1261,118,0,9414,4377,4232,3654,1370,4719,14493,5748,9855,1425,0,902,7714,5934
1368,0,144,14,7,2,411082,9853,12810,BLG XUN,29.009066666666666,2677229,0,119,137,0,0,119,125,0,0,0,0,2729,2952,559,0,0,0,86,390,0,0,254,894,28,0,135149,7451,5696,20212,477,21593,204689,9680,27411,49327,1751,121,10873,10307
1892,0,0,16,218,3,112271,12442,15030,BLG Yagao,29.009066666666666,2677229,0,0,94,0,8,384,153,0,0,39,0,1492,2167,29,0,0,0,81,400,0,0,1108,2006,35,0,16130,1963,7802,121746,15395,5150,138831,18285,13201,954,927,247,10335,10311
171,0,20,15,287,4,145902,12465,14518,BLG Elk,29.009066666666666,2677229,0,0,94,0,18,314,218,0,0,0,0,0,2041,20,5,0,0,47,410,0,0,410,923,39,0,5228,1259,3595,209154,11688,8370,217669,13390,12158,3286,442,192,8952,8912
1280,30,0,12,44,5,28666,7670,9784,BLG ON,29.009066666666666,2677229,0,103,84,0,0,110,129,0,0,38,0,1748,2384,68,0,0,0,85,380,0,0,211,807,54,0,6824,3379,4110,4676,773,8574,25827,4153,12856,14326,0,171,6544,11601
215,0,4,16,221,6,754813,9305,14933,JDG 369,29.009066666666666,2677229,0,0,218,0,0,125,128,0,0,34,0,0,3828,38,0,0,0,199,390,0,0,20,1272,33,0,37905,3723,9856,96508,5262,11913,146097,9094,26749,11683,108,4979,9366,8892
990,0,174,15,43,7,141841,10959,13772,JDG Kanavi,29.009066666666666,2677229,0,0,149,0,3,242,167,0,0,34,0,1361,2623,134,0,0,3,115,499,0,0,767,1162,107,0,19544,924,7902,129767,7269,16041,211510,8603,25366,62199,409,1422,4062,11361
1081,0,0,14,224,8,300862,10060,13006,JDG knight,29.009066666666666,2677229,0,224,126,0,0,82,126,0,0,6,0,0,1833,24,0,29,0,45,380,0,0,1195,1690,35,0,85926,11770,4757,17466,1279,7828,103949,13605,13382,556,556,796,8744,10693
431,0,20,15,294,9,65960,13115,13048,JDG Ruler,29.009066666666666,2677229,0,0,86,0,0,246,251,0,0,6,0,0,2098,26,12,0,0,47,416,0,0,627,990,37,0,3490,966,4565,185740,14626,10268,192831,15942,15757,3600,350,922,7285,6404
2914,0,24,17,314,1,109195,14169,17701,BLG Bin,30.009233333333334,2677229,0,339,126,0,0,126,213,0,0,30,0,2833,2833,555,0,0,0,89,385,11,0,533,1078,37,0,152827,14398,4278,50162,2363,17809,266668,22576,22689,63679,5814,601,3205,8159
362,30,0,12,17,10,144842,6802,9597,JDG MISSING,30.009233333333334,2677229,0,89,83,0,0,72,132,0,0,6,0,1734,1736,23,0,0,0,92,375,0,0,1124,1261,118,0,9414,4377,4232,3727,1370,4770,14566,5748,9905,1425,0,902,7704,11740
-298,0,148,15,7,2,427021,10137,13175,BLG XUN,30.009233333333334,2677229,0,217,143,0,0,123,128,0,0,0,0,3080,3080,584,0,0,0,89,390,0,0,945,945,30,0,143619,7451,5696,20475,477,21705,215178,9680,27524,51083,1751,121,3680,4306
1017,0,4,16,219,3,114739,12742,15256,BLG Yagao,30.009233333333334,2677229,0,0,94,0,24,395,153,0,0,33,0,2167,2167,29,0,0,0,81,451,0,0,2006,2006,285,0,16952,1963,7802,128238,15395,5353,146145,18285,13404,954,927,247,3376,8785
373,0,20,16,293,4,145902,12743,14889,BLG Elk,30.009233333333334,2677229,0,0,100,0,18,354,207,0,0,0,0,2162,2162,21,5,0,0,48,410,0,0,930,983,42,0,5228,1259,3595,216793,11688,8370,225308,13390,12158,3286,442,192,6734,8203
231,30,0,13,53,5,32784,8076,10224,BLG ON,30.009233333333334,2677229,0,103,89,0,0,115,132,0,0,33,0,2794,2794,41,0,0,0,87,380,0,0,776,862,56,0,9918,3379,4110,5256,773,8574,29501,4153,12856,14326,0,171,6771,9359
187,0,4,16,221,6,754813,9427,14933,JDG 369,30.009233333333334,2677229,0,0,212,0,0,125,128,0,0,34,0,3828,3828,38,0,0,0,192,390,0,0,1272,1272,33,0,37905,3723,9856,96508,5262,11913,146097,9094,26749,11683,108,4979,8920,9017
62,0,182,15,44,7,141841,11287,14282,JDG Kanavi,30.009233333333334,2677229,0,0,128,0,6,272,212,0,0,34,0,2589,2623,88,0,0,6,130,395,0,0,1108,1162,211,0,20454,924,8028,137501,7269,16446,223801,8603,25897,65845,409,1422,11166,8612
1530,0,0,15,235,8,330106,10510,13564,JDG knight,30.009233333333334,2677229,0,249,132,0,0,85,128,0,0,6,0,1953,1953,25,0,29,0,47,454,0,0,1418,1719,37,0,93386,11770,4757,17806,1279,7828,111750,13605,13382,556,556,796,12659,7329
30,0,20,15,305,9,65960,13564,13426,JDG Ruler,30.009233333333334,2677229,0,0,86,0,0,286,251,0,0,6,0,2098,2098,26,12,0,0,47,535,0,0,990,990,37,0,4364,966,4565,195908,14626,10268,203873,15942,15757,3600,350,922,12310,12258
975,0,24,18,319,1,121052,15305,18432,BLG Bin,31.00965,2677229,0,440,178,0,0,131,296,0,0,30,0,2833,2973,47,0,0,0,91,385,13,0,1105,1130,201,0,159709,16753,4349,51349,2672,19237,276867,25999,24189,65809,6572,601,12237,13190
568,30,0,13,17,10,165500,7008,10008,JDG MISSING,31.00965,2677229,0,89,88,0,0,75,134,0,0,6,0,0,1833,25,0,0,0,94,375,0,0,900,1322,122,0,9857,4821,4458,3846,1489,6409,15128,6310,11906,1425,0,1038,10538,13506
836,0,148,15,7,2,462376,11271,14099,BLG XUN,31.00965,2677229,0,217,143,0,0,123,128,0,0,0,0,1398,3080,29,0,0,0,89,390,0,0,319,945,30,0,148458,10320,6452,20587,589,23514,220857,13388,30089,51811,2478,121,11956,13305
45,0,4,17,224,3,116137,13519,16490,BLG Yagao,31.00965,2677229,0,0,157,0,38,432,157,0,0,47,0,0,2303,30,0,0,0,139,405,0,0,1974,2062,37,0,17120,2131,7906,138214,18899,7820,156327,21995,15974,991,964,247,10262,12714
1639,0,20,16,305,4,150734,14018,16090,BLG Elk,31.00965,2677229,0,0,100,0,18,336,288,0,0,0,0,215,2162,21,5,0,0,48,593,0,0,800,983,42,0,5703,1303,3676,237717,17361,11034,246707,19106,14903,3286,442,192,11767,13005
978,30,0,14,56,5,42107,8838,11516,BLG ON,31.00965,2677229,0,103,95,0,0,119,136,0,0,42,0,1634,2906,44,0,0,0,89,380,0,0,449,919,59,0,11036,4399,4619,5492,998,10335,30855,5398,15126,14326,0,171,11767,13127
176,0,4,16,224,6,793304,10315,15451,JDG 369,31.00965,2677229,0,0,212,0,0,125,128,0,0,34,0,0,4243,38,0,0,0,192,390,0,0,11,1272,33,0,40002,4077,12194,100479,6993,17046,152166,11181,35191,11684,109,5950,9300,13390
519,0,194,16,44,7,147117,11743,15227,JDG Kanavi,31.00965,2677229,0,0,113,0,6,277,171,0,0,34,0,0,2743,45,0,0,6,132,395,0,0,1064,1240,34,0,20900,1030,9905,145693,9007,17744,233029,10446,29451,66435,409,1801,8262,14004
132,0,0,15,236,8,330106,10727,14052,JDG knight,31.00965,2677229,0,244,132,0,0,85,128,0,0,6,0,0,2313,25,0,34,0,47,380,0,0,1052,1719,37,0,94267,12319,5869,17810,1279,8777,112635,14155,15443,556,556,796,9138,14014
499,0,20,15,316,9,67839,14044,13710,JDG Ruler,31.00965,2677229,0,0,86,0,0,286,251,0,0,6,0,0,2098,26,12,0,0,47,416,0,0,722,990,37,0,4701,1035,5613,205490,16587,11635,213791,17972,18210,3600,350,961,10261,14168
1170,0,24,18,320,1,121052,15499,18451,BLG Bin,31.20681666666667,2677229,0,440,178,0,0,131,216,0,0,30,0,2586,2973,47,0,0,0,91,385,13,0,1130,1130,201,0,163603,16753,4349,51468,2672,19661,281951,25999,24612,66881,6572,601,13585,13126
595,30,0,13,17,10,165500,7035,10008,JDG MISSING,31.20681666666667,2677229,0,89,88,0,0,75,134,0,0,6,0,0,1833,25,0,0,0,94,375,0,0,908,1322,122,0,9857,4821,4458,3846,1489,6409,15128,6310,11906,1425,0,1038,10538,13506
960,0,148,15,7,2,462376,11394,14118,BLG XUN,31.20681666666667,2677229,0,217,143,0,0,123,128,0,0,0,0,1515,3080,29,0,0,0,89,390,0,0,354,945,30,0,148738,10320,6452,20587,589,23514,221138,13388,30089,51811,2478,121,13294,12853
168,0,4,17,224,3,116137,13643,16490,BLG Yagao,31.20681666666667,2677229,0,0,157,0,38,432,157,0,0,47,0,0,2303,30,0,0,0,139,405,0,0,1974,2062,37,0,17120,2131,7906,138214,18899,7820,156327,21995,15974,991,964,247,10262,12714
1762,0,20,16,305,4,150734,14142,16109,BLG Elk,31.20681666666667,2677229,0,0,100,0,18,336,207,0,0,0,0,336,2162,21,5,0,0,48,518,0,0,749,983,42,0,5774,1303,3676,240088,17361,11034,249149,19106,14903,3286,442,192,13111,12471
1105,30,0,14,56,5,42107,8964,11535,BLG ON,31.20681666666667,2677229,0,103,95,0,0,119,136,0,0,41,0,1747,2906,44,0,0,0,89,380,0,0,233,919,59,0,11232,4399,4619,5492,998,10335,31051,5398,15126,14326,0,171,13270,12684
199,0,4,16,224,6,793304,10339,15451,JDG 369,31.20681666666667,2677229,0,0,212,0,0,125,128,0,0,34,0,0,4243,38,0,0,0,192,390,0,0,11,1272,33,0,40002,4077,12194,100479,6993,17046,152166,11181,35191,11684,109,5950,9300,13390
542,0,194,16,44,7,147117,11767,15227,JDG Kanavi,31.20681666666667,2677229,0,0,113,0,6,277,171,0,0,34,0,0,2743,45,0,0,6,132,395,0,0,1064,1240,34,0,20900,1030,9905,145693,9007,17744,233029,10446,29451,66435,409,1801,8262,14004
156,0,0,15,236,8,330106,10750,14052,JDG knight,31.20681666666667,2677229,0,244,132,0,0,85,128,0,0,6,0,0,2313,25,0,34,0,47,380,0,0,1066,1719,37,0,94267,12319,5869,17810,1279,8777,112635,14155,15443,556,556,796,9138,14014
523,0,20,15,316,9,67839,14067,13710,JDG Ruler,31.20681666666667,2677229,0,0,86,0,0,286,251,0,0,6,0,0,2098,26,12,0,0,47,416,0,0,722,990,37,0,4701,1035,5613,205490,16587,11635,213791,17972,18210,3600,350,961,10261,14168
500,0,0,1,0,1,0,500,0,JDG 369,0.0,2677230,0,0,32,0,0,25,100,0,0,0,0,655,655,0,0,0,0,32,345,0,0,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,581
500,0,0,1,0,10,0,500,0,BLG ON,0.0,2677230,0,0,29,0,0,25,100,0,0,0,0,595,595,0,0,0,0,30,330,0,0,350,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14281,14199
500,0,0,1,0,2,0,500,0,JDG Kanavi,0.0,2677230,0,0,34,0,0,25,100,0,0,0,0,630,630,0,0,0,0,32,340,0,0,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,464
500,0,0,1,0,3,0,500,0,JDG knight,0.0,2677230,0,0,22,0,0,25,100,0,0,0,0,590,590,0,0,0,0,30,335,0,0,375,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,345
500,0,0,1,0,4,0,500,0,JDG Ruler,0.0,2677230,0,0,24,0,0,25,100,0,0,0,0,630,630,0,0,0,0,30,330,0,0,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,271
500,0,0,1,0,5,0,500,0,JDG MISSING,0.0,2677230,0,0,30,0,0,25,100,0,0,0,0,610,610,0,0,0,0,32,335,0,0,315,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,269
500,0,0,1,0,6,0,500,0,BLG Bin,0.0,2677230,0,0,29,0,0,25,100,0,0,0,0,611,611,0,0,0,0,30,335,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14500,14511
500,0,0,1,0,7,0,500,0,BLG XUN,0.0,2677230,0,0,36,0,0,25,100,0,0,0,0,643,643,0,0,0,0,32,350,0,0,327,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14539,14394
500,0,0,1,0,8,0,500,0,BLG Yagao,0.0,2677230,0,0,19,0,0,25,100,0,0,0,0,560,560,0,0,0,0,30,335,0,0,418,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14503,14275
500,0,0,1,0,9,0,500,0,BLG Elk,0.0,2677230,0,0,23,0,0,25,100,0,0,0,0,550,550,0,0,0,0,30,330,0,0,232,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14404,14201
0,0,0,1,0,1,0,500,0,JDG 369,1.0000666666666667,2677230,0,0,38,0,0,68,110,0,0,0,0,735,735,23,0,0,0,40,345,0,0,400,400,16,0,0,0,80,0,0,0,0,0,80,0,0,0,1245,2952
40,20,0,1,0,10,4260,540,0,BLG ON,1.0000666666666667,2677230,0,26,35,0,0,47,100,0,0,0,0,605,605,12,0,0,0,30,330,0,0,311,375,27,0,98,98,0,0,0,0,98,98,0,0,0,0,11856,5056
0,0,0,1,0,2,0,500,0,JDG Kanavi,1.0000666666666667,2677230,0,0,53,0,0,66,110,0,0,5,0,645,645,17,0,0,0,42,340,0,0,400,400,14,0,0,0,0,0,0,0,0,0,0,0,0,0,6623,4772
0,0,0,1,0,3,0,500,0,JDG knight,1.0000666666666667,2677230,0,0,22,0,0,67,100,0,0,0,0,670,670,20,0,0,0,38,335,0,0,344,375,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6679,4785
0,0,0,1,0,4,0,500,0,JDG Ruler,1.0000666666666667,2677230,0,0,30,0,0,67,113,0,0,0,0,630,630,6,0,0,0,30,330,0,0,250,250,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12489,2318
0,20,0,1,0,5,0,500,0,JDG MISSING,1.0000666666666667,2677230,0,14,36,0,0,62,100,0,0,5,0,636,640,15,0,0,0,32,335,0,0,315,315,17,0,0,0,17,0,0,0,0,0,17,0,0,0,9495,3586
0,0,0,1,0,6,0,500,0,BLG Bin,1.0000666666666667,2677230,0,0,35,0,0,60,113,0,0,0,0,611,611,11,0,0,0,30,335,0,0,200,200,100,0,0,0,0,0,0,0,0,0,0,0,0,0,3644,10292
0,0,0,1,0,7,0,500,0,BLG XUN,1.0000666666666667,2677230,0,0,42,0,0,73,100,0,0,0,0,643,643,15,0,0,0,32,350,0,0,327,327,15,0,0,0,0,0,0,0,0,0,0,0,0,0,6213,9632
0,0,0,1,0,8,0,500,0,BLG Yagao,1.0000666666666667,2677230,0,27,25,0,0,50,110,0,0,0,0,630,630,11,0,0,0,30,335,0,0,418,418,16,0,0,0,0,0,0,0,0,0,0,0,0,0,9456,5822
0,0,0,1,0,9,0,500,0,BLG Elk,1.0000666666666667,2677230,0,0,29,0,0,74,113,0,0,0,0,550,550,7,0,0,0,30,330,0,0,229,232,14,0,0,0,0,0,0,0,0,0,0,0,0,0,10887,5279
42,0,0,1,1,1,0,542,61,JDG 369,2.0002,2677230,0,0,38,0,0,68,110,0,0,0,0,695,739,31,0,0,0,40,345,0,0,400,400,16,0,0,0,80,73,0,46,73,0,127,0,0,0,1742,11526
123,20,0,1,0,10,8532,623,37,BLG ON,2.0002,2677230,0,26,35,0,0,47,100,0,0,0,0,605,605,12,0,0,0,30,330,0,0,326,400,27,0,279,130,0,238,34,0,517,164,0,0,0,0,13002,2461
96,0,4,2,0,2,8402,596,300,JDG Kanavi,2.0002,2677230,0,0,43,0,0,68,112,0,0,5,0,303,734,18,0,0,0,33,340,0,0,320,428,44,0,570,0,0,2818,0,845,5068,0,845,1680,0,0,7654,3710
120,0,0,1,6,3,0,620,276,JDG knight,2.0002,2677230,0,0,22,0,0,67,100,0,0,0,0,587,670,26,0,0,0,38,335,0,0,361,375,12,0,0,0,73,1146,54,101,1146,54,189,0,0,14,6971,7135
102,0,0,1,4,4,0,602,131,JDG Ruler,2.0002,2677230,0,0,30,0,0,65,113,0,0,0,0,438,630,6,0,0,0,30,330,0,0,250,250,12,0,0,0,0,549,64,208,549,64,208,0,0,0,12568,1945
23,20,0,1,0,5,0,523,131,JDG MISSING,2.0002,2677230,0,14,36,0,0,62,100,0,0,7,0,578,640,15,0,0,0,32,335,0,0,315,315,17,0,0,0,49,0,0,34,0,0,84,0,0,0,12925,1996
87,0,0,1,3,6,0,587,185,BLG Bin,2.0002,2677230,0,0,35,0,0,61,153,0,0,0,0,611,611,11,0,0,0,30,335,0,0,190,200,115,0,52,0,0,348,46,0,400,46,0,0,0,0,1349,12277
191,0,8,2,0,7,804,691,525,BLG XUN,2.0002,2677230,0,0,45,0,0,76,101,0,0,0,0,588,714,16,0,0,0,33,350,0,0,353,355,103,0,0,0,293,2599,0,394,3676,0,688,1077,0,0,11504,8031
107,0,0,1,4,8,2660,607,246,BLG Yagao,2.0002,2677230,0,27,25,0,0,50,110,0,0,0,0,561,630,11,0,0,0,30,335,0,0,412,443,16,0,378,73,0,521,81,111,914,169,111,14,14,0,7746,7736
43,0,0,1,1,9,0,543,37,BLG Elk,2.0002,2677230,0,0,29,0,0,74,121,0,0,0,0,466,550,7,0,0,0,30,330,0,0,183,232,14,0,0,0,0,773,208,97,773,208,97,0,0,0,12803,2845
276,0,0,2,7,1,2225,776,614,JDG 369,3.0010833333333333,2677230,0,0,41,0,0,70,110,0,0,0,0,703,828,24,0,0,0,41,345,0,0,244,437,16,0,175,0,136,938,82,207,1114,82,344,0,0,0,1119,10507
362,20,0,2,0,10,20815,862,394,BLG ON,3.0010833333333333,2677230,0,26,38,0,0,48,101,0,0,0,0,596,668,92,0,0,0,30,330,0,0,163,514,28,0,1218,646,61,668,178,121,1886,825,182,0,0,0,13540,3313
117,0,12,3,0,2,27201,917,676,JDG Kanavi,3.0010833333333333,2677230,0,0,48,0,0,71,115,0,0,5,0,626,830,28,0,0,0,35,365,0,0,339,459,48,0,1355,0,0,5412,0,1513,10256,0,1513,3489,0,0,3379,6901
420,0,0,3,14,3,4144,920,832,JDG knight,3.0010833333333333,2677230,0,0,29,0,0,74,104,0,0,0,0,490,836,57,0,0,0,39,431,0,0,197,441,14,0,54,54,219,3086,206,535,3152,272,803,11,11,47,7219,7063
477,0,0,2,15,4,0,977,527,JDG Ruler,3.0010833333333333,2677230,0,0,33,0,0,69,114,0,0,0,0,578,709,7,0,0,0,30,330,0,0,282,282,13,0,389,0,10,2329,102,359,6608,102,370,3889,0,0,12905,2952
259,20,0,2,3,5,0,759,527,JDG MISSING,3.0010833333333333,2677230,0,14,39,0,0,64,102,0,0,25,0,208,711,96,0,0,0,33,234,0,0,233,351,18,0,282,122,555,253,0,301,1488,122,856,952,0,0,13328,2582
521,0,0,3,18,6,0,1021,893,BLG Bin,3.0010833333333333,2677230,0,0,42,0,0,67,158,0,0,0,0,694,755,12,0,0,0,31,335,0,0,95,200,115,0,687,56,0,1470,198,206,4542,254,206,2385,0,0,1410,11371
530,0,16,3,0,7,2942,1030,843,BLG XUN,3.0010833333333333,2677230,0,0,48,0,0,78,103,0,0,0,0,642,789,97,0,0,0,35,350,0,0,326,386,126,0,21,21,348,8107,327,1327,11182,380,1676,3053,31,0,6623,11415
447,0,0,3,14,8,8124,947,851,BLG Yagao,3.0010833333333333,2677230,0,24,31,0,0,53,112,0,0,0,0,495,780,92,0,0,0,31,335,0,0,382,529,18,0,1301,197,0,1696,161,403,3014,375,415,16,16,11,7630,7997
350,0,0,2,11,9,0,850,455,BLG Elk,3.0010833333333333,2677230,0,0,32,0,0,74,123,0,0,0,0,432,624,7,0,0,0,30,330,0,0,203,257,14,0,0,0,61,2735,473,262,2735,473,324,0,0,0,13360,3932
61,0,0,4,14,1,50088,1011,1262,JDG 369,4.0015,2677230,0,0,47,0,0,77,112,0,0,0,0,997,997,26,0,0,0,69,345,0,0,453,517,18,0,1069,49,432,2140,82,480,4689,131,913,1480,0,0,1487,11306
577,20,0,3,0,10,29437,1077,808,BLG ON,4.0015,2677230,0,26,42,0,0,50,103,0,0,0,0,734,734,13,0,0,0,31,330,0,0,169,621,29,0,1747,752,61,955,215,184,2702,967,246,0,0,0,11265,1775
595,0,28,4,0,2,92143,1395,1313,JDG Kanavi,4.0015,2677230,0,0,65,0,0,75,117,0,0,6,0,931,931,40,0,0,0,46,365,0,0,490,490,116,0,3081,0,362,8706,0,1956,17176,0,2319,5387,0,0,6898,6408
190,0,0,4,26,3,8043,1240,1415,JDG knight,4.0015,2677230,0,0,38,0,0,77,106,0,0,0,0,925,925,22,0,0,0,45,335,0,0,480,756,15,0,89,54,282,6063,426,625,6164,492,959,11,11,51,994,704
659,0,0,3,18,4,0,1159,830,JDG Ruler,4.0015,2677230,0,0,36,0,0,71,115,0,0,0,0,576,792,8,0,0,0,31,330,0,0,316,316,14,0,499,0,21,2841,148,500,7231,148,522,3889,0,0,10567,877
44,20,0,2,3,5,0,894,583,JDG MISSING,4.0015,2677230,0,14,39,0,0,64,102,0,0,8,0,617,711,16,0,0,0,33,360,0,0,300,351,18,0,282,122,649,253,0,301,1488,122,951,952,0,0,6344,1633
829,0,0,4,28,6,1466,1329,1416,BLG Bin,4.0015,2677230,0,0,46,0,0,68,122,0,0,0,0,743,832,13,0,0,0,32,335,0,0,200,200,100,0,1104,351,49,2738,472,347,6228,824,396,2385,0,0,1684,12118
473,0,24,3,0,7,10557,1323,1120,BLG XUN,4.0015,2677230,0,0,48,0,0,88,103,0,0,0,0,789,789,25,0,0,0,35,350,0,0,371,386,16,0,21,21,348,10546,327,1718,14049,380,2067,3480,31,0,14340,14391
780,0,0,4,26,8,16142,1280,1465,BLG Yagao,4.0015,2677230,0,24,35,0,0,56,113,0,0,0,0,400,861,13,0,0,0,32,335,0,0,229,574,19,0,2780,260,0,2852,241,880,5652,521,892,19,19,11,8955,8321
771,0,0,3,25,9,0,1271,961,BLG Elk,4.0015,2677230,0,0,35,0,0,79,119,0,0,0,0,557,701,8,0,0,0,31,330,0,0,199,283,15,0,0,0,61,5218,577,478,5469,577,540,250,0,0,12263,1755
407,0,0,5,24,1,92095,1357,1910,JDG 369,5.001716666666667,2677230,0,0,50,0,0,80,114,0,0,0,0,808,1122,62,0,0,0,71,345,0,0,131,560,19,0,1796,97,792,4440,258,681,7716,356,1473,1480,0,0,2005,12164
86,20,0,3,0,10,29437,1211,864,BLG ON,5.001716666666667,2677230,0,26,42,0,0,50,103,0,0,0,0,734,734,13,0,0,0,31,355,0,0,576,621,41,0,1778,752,61,1005,215,184,2784,967,246,0,0,0,12572,2123
852,0,34,4,0,2,115183,1652,1594,JDG Kanavi,5.001716666666667,2677230,0,0,52,0,0,75,117,0,0,7,0,722,934,21,0,0,0,36,365,0,0,431,490,116,0,4873,0,362,13146,0,2835,25411,0,3198,7391,0,0,9545,2566
477,0,0,5,38,3,12211,1602,2063,JDG knight,5.001716666666667,2677230,0,0,42,0,0,80,109,0,0,0,0,1005,1021,23,0,0,0,47,335,0,0,723,800,16,0,89,54,282,8612,426,654,8714,492,988,11,11,51,7207,6252
201,0,0,4,32,4,0,1526,1269,JDG Ruler,5.001716666666667,2677230,0,0,39,0,0,93,119,0,0,0,0,879,879,9,0,0,0,32,330,0,0,295,351,15,0,499,0,21,3659,148,500,8196,148,522,4036,0,0,11845,1480
372,20,0,3,11,5,4003,1222,1118,JDG MISSING,5.001716666666667,2677230,0,14,43,0,0,67,104,0,0,11,0,615,786,97,0,0,0,35,360,0,0,309,388,18,0,607,122,649,786,0,542,2555,122,1192,1161,0,0,12345,1224
1164,0,0,5,37,6,1466,1664,1972,BLG Bin,5.001716666666667,2677230,0,0,40,0,0,79,125,0,0,0,0,556,913,95,0,0,0,34,335,0,0,84,200,115,0,2843,711,97,4023,658,798,9251,1369,895,2385,0,0,2246,12846
